Loc	ID	SigQvNum_stat	Coverage_stat	ShufSigQvNum_stat	Coverage_shufStat	Freq_ypred	Coverage_ypred	dip.pval	ks2.pval	Type
chr11:70007419-70007419(-)	chr11_0_70007418	0	20	0	10	nan	nan	nan	nan	nan
chr11:70002085-70002085(+)	chr11_1_70002084	0	19	0	10	nan	nan	nan	nan	nan
chr11:70007594-70007594(+)	chr11_1_70007593	0	18	0	10	nan	nan	nan	nan	nan
chr11:70002035-70002035(-)	chr11_0_70002034	0	20	0	10	nan	nan	nan	nan	nan
chr11:70004771-70004771(-)	chr11_0_70004770	0	18	0	10	nan	nan	nan	nan	nan
chr11:70004812-70004812(+)	chr11_1_70004811	0	18	0	10	nan	nan	nan	nan	nan
chr11:70004376-70004376(+)	chr11_1_70004375	0	20	0	10	nan	nan	nan	nan	nan
chr11:70002248-70002248(-)	chr11_0_70002247	0	18	0	10	nan	nan	nan	nan	nan
chr11:70008153-70008153(-)	chr11_0_70008152	0	19	0	10	nan	nan	nan	nan	nan
chr11:70004722-70004722(-)	chr11_0_70004721	0	16	0	10	nan	nan	nan	nan	nan
chr11:70004763-70004763(+)	chr11_1_70004762	0	17	0	10	nan	nan	nan	nan	nan
chr11:70002377-70002377(+)	chr11_1_70002376	0	20	0	10	nan	nan	nan	nan	nan
chr11:70005584-70005584(-)	chr11_0_70005583	0	19	0	10	nan	nan	nan	nan	nan
chr11:70002590-70002590(+)	chr11_1_70002589	0	19	0	10	nan	nan	nan	nan	nan
chr11:70001891-70001891(-)	chr11_0_70001890	0	21	0	10	nan	nan	nan	nan	nan
chr11:70002540-70002540(-)	chr11_0_70002539	0	22	0	10	nan	nan	nan	nan	nan
chr11:70008486-70008486(+)	chr11_1_70008485	0	18	0	10	nan	nan	nan	nan	nan
chr11:70002278-70002278(-)	chr11_0_70002277	0	20	0	10	nan	nan	nan	nan	nan
chr11:70002715-70002715(+)	chr11_1_70002714	0	19	0	10	nan	nan	nan	nan	nan
chr11:70007787-70007787(-)	chr11_0_70007786	0	18	0	10	nan	nan	nan	nan	nan
chr11:70002016-70002016(-)	chr11_0_70002015	0	19	0	10	nan	nan	nan	nan	nan
chr11:70002145-70002145(+)	chr11_1_70002144	0	18	0	10	nan	nan	nan	nan	nan
chr11:70005273-70005273(-)	chr11_0_70005272	0	20	0	10	nan	nan	nan	nan	nan
chr11:70000017-70000017(-)	chr11_0_70000016	0	14	0	10	nan	nan	nan	nan	nan
chr11:70002753-70002753(-)	chr11_0_70002752	0	23	0	10	nan	nan	nan	nan	nan
chr11:70005922-70005922(-)	chr11_0_70005921	0	20	0	10	nan	nan	nan	nan	nan
chr11:70008000-70008000(-)	chr11_0_70007999	0	20	0	10	nan	nan	nan	nan	nan
chr11:70008437-70008437(+)	chr11_1_70008436	0	18	0	10	nan	nan	nan	nan	nan
chr11:70008134-70008134(-)	chr11_0_70008133	0	19	0	10	nan	nan	nan	nan	nan
chr11:70008649-70008649(-)	chr11_0_70008648	1	21	0	10	nan	nan	nan	nan	nan
chr11:70008783-70008783(-)	chr11_0_70008782	0	17	0	10	nan	nan	nan	nan	nan
chr11:70000280-70000280(+)	chr11_1_70000279	1	15	0	10	nan	nan	nan	nan	nan
chr11:70002358-70002358(+)	chr11_1_70002357	0	20	0	10	nan	nan	nan	nan	nan
chr11:70005090-70005090(-)	chr11_0_70005089	0	18	0	10	nan	nan	nan	nan	nan
chr11:70000230-70000230(-)	chr11_0_70000229	0	14	0	10	nan	nan	nan	nan	nan
chr11:70003007-70003007(+)	chr11_1_70003006	0	19	0	10	nan	nan	nan	nan	nan
chr11:70003141-70003141(+)	chr11_1_70003140	0	18	0	10	nan	nan	nan	nan	nan
chr11:70002745-70002745(+)	chr11_1_70002744	0	18	0	10	nan	nan	nan	nan	nan
chr11:70008862-70008862(-)	chr11_0_70008861	0	21	0	10	nan	nan	nan	nan	nan
chr11:70003487-70003487(-)	chr11_0_70003486	0	19	0	10	nan	nan	nan	nan	nan
chr11:70003091-70003091(-)	chr11_0_70003090	0	20	0	10	nan	nan	nan	nan	nan
chr11:70005868-70005868(+)	chr11_1_70005867	0	17	0	10	nan	nan	nan	nan	nan
chr11:70006002-70006002(+)	chr11_1_70006001	0	19	0	10	nan	nan	nan	nan	nan
chr11:70005169-70005169(-)	chr11_0_70005168	0	19	1	10	nan	nan	nan	nan	nan
chr11:70000443-70000443(-)	chr11_0_70000442	0	13	0	10	nan	nan	nan	nan	nan
chr11:70003220-70003220(+)	chr11_1_70003219	0	16	0	10	nan	nan	nan	nan	nan
chr11:70008426-70008426(-)	chr11_0_70008425	0	20	0	10	nan	nan	nan	nan	nan
chr11:70002562-70002562(+)	chr11_1_70002561	0	19	0	10	nan	nan	nan	nan	nan
chr11:70002696-70002696(+)	chr11_1_70002695	1	20	0	10	nan	nan	nan	nan	nan
chr11:70003566-70003566(-)	chr11_0_70003565	0	18	0	10	nan	nan	nan	nan	nan
chr11:70000310-70000310(+)	chr11_1_70000309	0	15	0	10	nan	nan	nan	nan	nan
chr11:70008551-70008551(-)	chr11_0_70008550	0	18	0	10	nan	nan	nan	nan	nan
chr11:70000048-70000048(+)	chr11_1_70000047	0	15	0	10	nan	nan	nan	nan	nan
chr11:70008942-70008942(+)	chr11_1_70008941	0	21	0	10	nan	nan	nan	nan	nan
chr11:70002775-70002775(+)	chr11_1_70002774	0	18	0	10	nan	nan	nan	nan	nan
chr11:70002909-70002909(+)	chr11_1_70002908	0	19	0	10	nan	nan	nan	nan	nan
chr11:70006552-70006552(-)	chr11_0_70006551	1	19	0	10	nan	nan	nan	nan	nan
chr11:70006294-70006294(+)	chr11_1_70006293	0	21	0	10	nan	nan	nan	nan	nan
chr11:70009463-70009463(+)	chr11_1_70009462	0	15	0	10	nan	nan	nan	nan	nan
chr11:70003255-70003255(-)	chr11_0_70003254	0	19	0	10	nan	nan	nan	nan	nan
chr11:70002859-70002859(-)	chr11_0_70002858	0	22	0	10	nan	nan	nan	nan	nan
chr11:70006032-70006032(+)	chr11_1_70006031	0	17	0	10	nan	nan	nan	nan	nan
chr11:70000261-70000261(+)	chr11_1_70000260	0	15	0	10	nan	nan	nan	nan	nan
chr11:70005770-70005770(+)	chr11_1_70005769	0	17	0	10	nan	nan	nan	nan	nan
chr11:70000473-70000473(-)	chr11_0_70000472	1	14	1	10	nan	nan	nan	nan	nan
chr11:70006815-70006815(+)	chr11_1_70006814	0	20	0	10	nan	nan	nan	nan	nan
chr11:70006419-70006419(+)	chr11_1_70006418	0	20	0	10	nan	nan	nan	nan	nan
chr11:70006116-70006116(-)	chr11_0_70006115	0	19	0	10	nan	nan	nan	nan	nan
chr11:70002988-70002988(+)	chr11_1_70002987	0	17	0	10	nan	nan	nan	nan	nan
chr11:70008497-70008497(+)	chr11_1_70008496	0	17	0	10	nan	nan	nan	nan	nan
chr11:70000340-70000340(+)	chr11_1_70000339	0	14	0	10	nan	nan	nan	nan	nan
chr11:70003072-70003072(-)	chr11_0_70003071	0	20	0	10	nan	nan	nan	nan	nan
chr11:70009492-70009492(-)	chr11_0_70009491	0	19	0	10	nan	nan	nan	nan	nan
chr11:70003721-70003721(-)	chr11_0_70003720	0	18	0	10	nan	nan	nan	nan	nan
chr11:70005799-70005799(-)	chr11_0_70005798	0	19	0	10	nan	nan	nan	nan	nan
chr11:70009056-70009056(-)	chr11_0_70009055	0	21	0	10	nan	nan	nan	nan	nan
chr11:70009097-70009097(+)	chr11_1_70009096	0	19	0	10	nan	nan	nan	nan	nan
chr11:70003800-70003800(-)	chr11_0_70003799	0	18	0	10	nan	nan	nan	nan	nan
chr11:70009705-70009705(-)	chr11_0_70009704	0	19	0	10	nan	nan	nan	nan	nan
chr11:70005800-70005800(+)	chr11_1_70005799	0	21	0	10	nan	nan	nan	nan	nan
chr11:70003934-70003934(-)	chr11_0_70003933	0	18	0	10	nan	nan	nan	nan	nan
chr11:70006146-70006146(-)	chr11_0_70006145	0	20	0	10	nan	nan	nan	nan	nan
chr11:70006187-70006187(+)	chr11_1_70006186	0	17	0	10	nan	nan	nan	nan	nan
chr11:70003102-70003102(-)	chr11_0_70003101	0	20	0	10	nan	nan	nan	nan	nan
chr11:70003539-70003539(+)	chr11_1_70003538	0	18	0	10	nan	nan	nan	nan	nan
chr11:70009048-70009048(+)	chr11_1_70009047	0	20	0	10	nan	nan	nan	nan	nan
chr11:70000108-70000108(+)	chr11_1_70000107	0	14	0	10	nan	nan	nan	nan	nan
chr11:70009656-70009656(-)	chr11_0_70009655	0	17	0	10	nan	nan	nan	nan	nan
chr11:70003885-70003885(-)	chr11_0_70003884	0	20	0	10	nan	nan	nan	nan	nan
chr11:70003489-70003489(-)	chr11_0_70003488	0	18	0	10	nan	nan	nan	nan	nan
chr11:70009394-70009394(-)	chr11_0_70009393	0	17	0	10	nan	nan	nan	nan	nan
chr11:70000495-70000495(+)	chr11_1_70000494	0	11	0	10	nan	nan	nan	nan	nan
chr11:70007049-70007049(+)	chr11_1_70007048	0	20	0	10	nan	nan	nan	nan	nan
chr11:70004014-70004014(+)	chr11_1_70004013	0	19	0	10	nan	nan	nan	nan	nan
chr11:70004360-70004360(-)	chr11_0_70004359	0	19	0	10	nan	nan	nan	nan	nan
chr11:70003964-70003964(-)	chr11_0_70003963	0	20	0	10	nan	nan	nan	nan	nan
chr11:70006875-70006875(+)	chr11_1_70006874	0	18	0	10	nan	nan	nan	nan	nan
chr11:70000708-70000708(+)	chr11_1_70000707	0	14	0	10	nan	nan	nan	nan	nan
chr11:70000446-70000446(+)	chr11_1_70000445	0	11	0	10	nan	nan	nan	nan	nan
chr11:70001316-70001316(-)	chr11_0_70001315	0	16	0	10	nan	nan	nan	nan	nan
chr11:70006959-70006959(-)	chr11_0_70006958	0	18	0	10	nan	nan	nan	nan	nan
chr11:70006563-70006563(-)	chr11_0_70006562	0	19	0	10	nan	nan	nan	nan	nan
chr11:70009078-70009078(+)	chr11_1_70009077	0	19	0	10	nan	nan	nan	nan	nan
chr11:70004177-70004177(-)	chr11_0_70004176	0	17	0	10	nan	nan	nan	nan	nan
chr11:70001183-70001183(+)	chr11_1_70001182	0	17	0	10	nan	nan	nan	nan	nan
chr11:70003915-70003915(-)	chr11_0_70003914	0	19	0	10	nan	nan	nan	nan	nan
chr11:70006692-70006692(+)	chr11_1_70006691	0	17	0	10	nan	nan	nan	nan	nan
chr11:70000921-70000921(+)	chr11_1_70000920	0	16	0	10	nan	nan	nan	nan	nan
chr11:70000659-70000659(+)	chr11_1_70000658	1	13	0	10	nan	nan	nan	nan	nan
chr11:70001570-70001570(+)	chr11_1_70001569	0	18	0	10	nan	nan	nan	nan	nan
chr11:70004302-70004302(-)	chr11_0_70004301	0	17	0	10	nan	nan	nan	nan	nan
chr11:70007475-70007475(+)	chr11_1_70007474	0	19	0	10	nan	nan	nan	nan	nan
chr11:70004044-70004044(+)	chr11_1_70004043	0	19	0	10	nan	nan	nan	nan	nan
chr11:70003782-70003782(+)	chr11_1_70003781	0	19	0	10	nan	nan	nan	nan	nan
chr11:70007163-70007163(-)	chr11_0_70007162	0	21	0	10	nan	nan	nan	nan	nan
chr11:70003732-70003732(-)	chr11_0_70003731	0	19	0	10	nan	nan	nan	nan	nan
chr11:70009241-70009241(-)	chr11_0_70009240	0	21	0	10	nan	nan	nan	nan	nan
chr11:70000872-70000872(+)	chr11_1_70000871	0	13	0	10	nan	nan	nan	nan	nan
chr11:70001084-70001084(-)	chr11_0_70001083	0	19	0	10	nan	nan	nan	nan	nan
chr11:70001521-70001521(+)	chr11_1_70001520	0	18	0	10	nan	nan	nan	nan	nan
chr11:70001471-70001471(-)	chr11_0_70001470	0	19	0	10	nan	nan	nan	nan	nan
chr11:70004248-70004248(+)	chr11_1_70004247	0	17	0	10	nan	nan	nan	nan	nan
chr11:70004644-70004644(+)	chr11_1_70004643	0	17	0	10	nan	nan	nan	nan	nan
chr11:70009850-70009850(-)	chr11_0_70009849	0	17	0	10	nan	nan	nan	nan	nan
chr11:70009454-70009454(-)	chr11_0_70009453	0	18	0	10	nan	nan	nan	nan	nan
chr11:70004990-70004990(-)	chr11_0_70004989	0	15	0	10	nan	nan	nan	nan	nan
chr11:70001996-70001996(+)	chr11_1_70001995	0	17	0	10	nan	nan	nan	nan	nan
chr11:70001734-70001734(+)	chr11_1_70001733	0	16	0	10	nan	nan	nan	nan	nan
chr11:70007243-70007243(+)	chr11_1_70007242	0	19	0	10	nan	nan	nan	nan	nan
chr11:70003812-70003812(+)	chr11_1_70003811	0	16	0	10	nan	nan	nan	nan	nan
chr11:70001946-70001946(-)	chr11_0_70001945	0	21	0	10	nan	nan	nan	nan	nan
chr11:70007851-70007851(-)	chr11_0_70007850	0	18	0	10	nan	nan	nan	nan	nan
chr11:70001684-70001684(-)	chr11_0_70001683	0	18	0	10	nan	nan	nan	nan	nan
chr11:70004199-70004199(+)	chr11_1_70004198	0	16	0	10	nan	nan	nan	nan	nan
chr11:70009667-70009667(-)	chr11_0_70009666	0	18	0	10	nan	nan	nan	nan	nan
chr11:70004807-70004807(-)	chr11_0_70004806	0	18	0	10	nan	nan	nan	nan	nan
chr11:70004941-70004941(-)	chr11_0_70004940	0	15	0	10	nan	nan	nan	nan	nan
chr11:70001114-70001114(-)	chr11_0_70001113	0	14	0	10	nan	nan	nan	nan	nan
chr11:70009792-70009792(-)	chr11_0_70009791	0	16	0	10	nan	nan	nan	nan	nan
chr11:70006798-70006798(+)	chr11_1_70006797	0	20	0	10	nan	nan	nan	nan	nan
chr11:70007406-70007406(-)	chr11_0_70007405	0	19	0	10	nan	nan	nan	nan	nan
chr11:70007144-70007144(-)	chr11_0_70007143	0	18	0	10	nan	nan	nan	nan	nan
chr11:70005020-70005020(-)	chr11_0_70005019	0	16	0	10	nan	nan	nan	nan	nan
chr11:70004362-70004362(-)	chr11_0_70004361	0	18	0	10	nan	nan	nan	nan	nan
chr11:70004496-70004496(-)	chr11_0_70004495	0	16	0	10	nan	nan	nan	nan	nan
chr11:70007881-70007881(-)	chr11_0_70007880	0	20	0	10	nan	nan	nan	nan	nan
chr11:70005145-70005145(-)	chr11_0_70005144	0	17	0	10	nan	nan	nan	nan	nan
chr11:70002151-70002151(+)	chr11_1_70002150	0	19	0	10	nan	nan	nan	nan	nan
chr11:70007223-70007223(-)	chr11_0_70007222	0	20	0	10	nan	nan	nan	nan	nan
chr11:70004625-70004625(+)	chr11_1_70004624	0	17	0	10	nan	nan	nan	nan	nan
chr11:70007357-70007357(-)	chr11_0_70007356	0	20	0	10	nan	nan	nan	nan	nan
chr11:70004363-70004363(+)	chr11_1_70004362	2	19	1	10	nan	nan	nan	nan	nan
chr11:70002497-70002497(-)	chr11_0_70002496	0	19	0	10	nan	nan	nan	nan	nan
chr11:70002230-70002230(+)	chr11_1_70002229	0	17	0	10	nan	nan	nan	nan	nan
chr11:70002364-70002364(+)	chr11_1_70002363	0	19	0	10	nan	nan	nan	nan	nan
chr11:70007436-70007436(-)	chr11_0_70007435	0	17	0	10	nan	nan	nan	nan	nan
chr11:70001269-70001269(-)	chr11_0_70001268	0	16	0	10	nan	nan	nan	nan	nan
chr11:70005487-70005487(+)	chr11_1_70005486	0	19	0	10	nan	nan	nan	nan	nan
chr11:70001794-70001794(+)	chr11_1_70001793	0	17	0	10	nan	nan	nan	nan	nan
chr11:70001532-70001532(+)	chr11_1_70001531	0	18	0	10	nan	nan	nan	nan	nan
chr11:70007690-70007690(+)	chr11_1_70007689	0	19	0	10	nan	nan	nan	nan	nan
chr11:70001878-70001878(-)	chr11_0_70001877	0	18	0	10	nan	nan	nan	nan	nan
chr11:70001919-70001919(+)	chr11_1_70001918	0	19	0	10	nan	nan	nan	nan	nan
chr11:70004655-70004655(+)	chr11_1_70004654	0	18	0	10	nan	nan	nan	nan	nan
chr11:70002393-70002393(-)	chr11_0_70002392	0	18	0	10	nan	nan	nan	nan	nan
chr11:70008298-70008298(-)	chr11_0_70008297	0	19	0	10	nan	nan	nan	nan	nan
chr11:70002923-70002923(-)	chr11_0_70002922	0	19	0	10	nan	nan	nan	nan	nan
chr11:70005304-70005304(+)	chr11_1_70005303	0	19	0	10	nan	nan	nan	nan	nan
chr11:70008036-70008036(-)	chr11_0_70008035	0	19	0	10	nan	nan	nan	nan	nan
chr11:70004780-70004780(+)	chr11_1_70004779	0	18	1	10	nan	nan	nan	nan	nan
chr11:70008561-70008561(+)	chr11_1_70008560	0	19	0	10	nan	nan	nan	nan	nan
chr11:70001998-70001998(+)	chr11_1_70001997	0	18	0	10	nan	nan	nan	nan	nan
chr11:70007903-70007903(+)	chr11_1_70007902	0	18	0	10	nan	nan	nan	nan	nan
chr11:70001695-70001695(-)	chr11_0_70001694	0	18	1	10	nan	nan	nan	nan	nan
chr11:70002344-70002344(-)	chr11_0_70002343	0	21	0	10	nan	nan	nan	nan	nan
chr11:70002082-70002082(-)	chr11_0_70002081	0	20	0	10	nan	nan	nan	nan	nan
chr11:70004859-70004859(+)	chr11_1_70004858	0	17	0	10	nan	nan	nan	nan	nan
chr11:70000092-70000092(-)	chr11_0_70000091	0	14	0	10	nan	nan	nan	nan	nan
chr11:70005642-70005642(+)	chr11_1_70005641	0	15	0	10	nan	nan	nan	nan	nan
chr11:70001949-70001949(+)	chr11_1_70001948	0	18	0	10	nan	nan	nan	nan	nan
chr11:70008250-70008250(+)	chr11_1_70008249	0	19	0	10	nan	nan	nan	nan	nan
chr11:70002557-70002557(-)	chr11_0_70002556	0	20	0	10	nan	nan	nan	nan	nan
chr11:70008462-70008462(-)	chr11_0_70008461	0	19	0	10	nan	nan	nan	nan	nan
chr11:70002691-70002691(-)	chr11_0_70002690	1	22	0	10	nan	nan	nan	nan	nan
chr11:70007804-70007804(-)	chr11_0_70007803	0	19	0	10	nan	nan	nan	nan	nan
chr11:70008849-70008849(-)	chr11_0_70008848	0	22	0	10	nan	nan	nan	nan	nan
chr11:70005156-70005156(-)	chr11_0_70005155	0	17	0	10	nan	nan	nan	nan	nan
chr11:70008329-70008329(+)	chr11_1_70008328	0	18	0	10	nan	nan	nan	nan	nan
chr11:70008067-70008067(+)	chr11_1_70008066	0	17	0	10	nan	nan	nan	nan	nan
chr11:70002811-70002811(+)	chr11_1_70002810	0	19	0	10	nan	nan	nan	nan	nan
chr11:70002112-70002112(-)	chr11_0_70002111	0	19	0	10	nan	nan	nan	nan	nan
chr11:70008928-70008928(-)	chr11_0_70008927	0	21	0	10	nan	nan	nan	nan	nan
chr11:70003420-70003420(+)	chr11_1_70003419	0	17	0	10	nan	nan	nan	nan	nan
chr11:70005756-70005756(-)	chr11_0_70005755	0	18	0	10	nan	nan	nan	nan	nan
chr11:70002325-70002325(-)	chr11_0_70002324	0	19	0	10	nan	nan	nan	nan	nan
chr11:70005186-70005186(-)	chr11_0_70005185	0	19	0	10	nan	nan	nan	nan	nan
chr11:70005623-70005623(+)	chr11_1_70005622	0	18	0	10	nan	nan	nan	nan	nan
chr11:70002588-70002588(+)	chr11_1_70002587	0	19	0	10	nan	nan	nan	nan	nan
chr11:70005969-70005969(-)	chr11_0_70005968	0	21	0	10	nan	nan	nan	nan	nan
chr11:70009142-70009142(+)	chr11_1_70009141	0	21	0	10	nan	nan	nan	nan	nan
chr11:70008746-70008746(+)	chr11_1_70008745	0	21	0	10	nan	nan	nan	nan	nan
chr11:70002538-70002538(-)	chr11_0_70002537	0	20	0	10	nan	nan	nan	nan	nan
chr11:70003371-70003371(+)	chr11_1_70003370	0	18	0	10	nan	nan	nan	nan	nan
chr11:70002975-70002975(+)	chr11_1_70002974	0	19	0	10	nan	nan	nan	nan	nan
chr11:70009092-70009092(-)	chr11_0_70009091	0	19	0	10	nan	nan	nan	nan	nan
chr11:70000193-70000193(+)	chr11_1_70000192	0	14	0	10	nan	nan	nan	nan	nan
chr11:70006182-70006182(-)	chr11_0_70006181	0	20	0	10	nan	nan	nan	nan	nan
chr11:70006311-70006311(+)	chr11_1_70006310	0	20	0	10	nan	nan	nan	nan	nan
chr11:70000540-70000540(+)	chr11_1_70000539	0	12	0	10	nan	nan	nan	nan	nan
chr11:70008647-70008647(-)	chr11_0_70008646	0	18	0	10	nan	nan	nan	nan	nan
chr11:70002876-70002876(-)	chr11_0_70002875	0	23	0	10	nan	nan	nan	nan	nan
chr11:70006049-70006049(+)	chr11_1_70006048	0	15	0	10	nan	nan	nan	nan	nan
chr11:70005787-70005787(+)	chr11_1_70005786	0	18	0	10	nan	nan	nan	nan	nan
chr11:70000752-70000752(-)	chr11_0_70000751	0	14	0	10	nan	nan	nan	nan	nan
chr11:70003267-70003267(+)	chr11_1_70003266	0	19	0	10	nan	nan	nan	nan	nan
chr11:70003005-70003005(+)	chr11_1_70003004	0	18	0	10	nan	nan	nan	nan	nan
chr11:70005737-70005737(-)	chr11_0_70005736	0	19	0	10	nan	nan	nan	nan	nan
chr11:70003139-70003139(+)	chr11_1_70003138	0	18	0	10	nan	nan	nan	nan	nan
chr11:70003654-70003654(+)	chr11_1_70003653	0	18	0	10	nan	nan	nan	nan	nan
chr11:70000619-70000619(+)	chr11_1_70000618	0	13	0	10	nan	nan	nan	nan	nan
chr11:70002955-70002955(-)	chr11_0_70002954	0	19	0	10	nan	nan	nan	nan	nan
chr11:70003089-70003089(-)	chr11_0_70003088	0	19	0	10	nan	nan	nan	nan	nan
chr11:70002693-70002693(-)	chr11_0_70002692	0	22	0	10	nan	nan	nan	nan	nan
chr11:70008598-70008598(-)	chr11_0_70008597	0	19	0	10	nan	nan	nan	nan	nan
chr11:70003738-70003738(-)	chr11_0_70003737	0	19	0	10	nan	nan	nan	nan	nan
chr11:70000703-70000703(-)	chr11_0_70000702	0	16	0	10	nan	nan	nan	nan	nan
chr11:70000307-70000307(-)	chr11_0_70000306	0	15	0	10	nan	nan	nan	nan	nan
chr11:70002956-70002956(+)	chr11_1_70002955	0	19	0	10	nan	nan	nan	nan	nan
chr11:70003867-70003867(+)	chr11_1_70003866	0	19	0	10	nan	nan	nan	nan	nan
chr11:70003302-70003302(-)	chr11_0_70003301	0	20	0	10	nan	nan	nan	nan	nan
chr11:70006728-70006728(+)	chr11_1_70006727	0	19	0	10	nan	nan	nan	nan	nan
chr11:70000520-70000520(-)	chr11_0_70000519	0	14	0	10	nan	nan	nan	nan	nan
chr11:70000957-70000957(+)	chr11_1_70000956	0	17	0	10	nan	nan	nan	nan	nan
chr11:70006425-70006425(-)	chr11_0_70006424	0	19	0	10	nan	nan	nan	nan	nan
chr11:70000258-70000258(-)	chr11_0_70000257	0	15	0	10	nan	nan	nan	nan	nan
chr11:70006163-70006163(-)	chr11_0_70006162	0	20	0	10	nan	nan	nan	nan	nan
chr11:70001169-70001169(-)	chr11_0_70001168	0	17	0	10	nan	nan	nan	nan	nan
chr11:70000907-70000907(-)	chr11_0_70000906	0	17	0	10	nan	nan	nan	nan	nan
chr11:70004080-70004080(+)	chr11_1_70004079	0	19	0	10	nan	nan	nan	nan	nan
chr11:70003684-70003684(+)	chr11_1_70003683	0	18	0	10	nan	nan	nan	nan	nan
chr11:70008890-70008890(-)	chr11_0_70008889	0	20	0	10	nan	nan	nan	nan	nan
chr11:70004030-70004030(-)	chr11_0_70004029	0	17	0	10	nan	nan	nan	nan	nan
chr11:70009935-70009935(-)	chr11_0_70009934	0	18	0	10	nan	nan	nan	nan	nan
chr11:70001036-70001036(+)	chr11_1_70001035	0	17	0	10	nan	nan	nan	nan	nan
chr11:70003768-70003768(-)	chr11_0_70003767	0	18	0	10	nan	nan	nan	nan	nan
chr11:70004164-70004164(-)	chr11_0_70004163	0	17	0	10	nan	nan	nan	nan	nan
chr11:70006941-70006941(+)	chr11_1_70006940	0	20	0	10	nan	nan	nan	nan	nan
chr11:70006545-70006545(+)	chr11_1_70006544	0	19	0	10	nan	nan	nan	nan	nan
chr11:70003506-70003506(-)	chr11_0_70003505	0	18	0	10	nan	nan	nan	nan	nan
chr11:70000512-70000512(+)	chr11_1_70000511	0	12	0	10	nan	nan	nan	nan	nan
chr11:70006417-70006417(+)	chr11_1_70006416	0	20	0	10	nan	nan	nan	nan	nan
chr11:70006629-70006629(-)	chr11_0_70006628	0	20	0	10	nan	nan	nan	nan	nan
chr11:70003635-70003635(+)	chr11_1_70003634	0	17	0	10	nan	nan	nan	nan	nan
chr11:70004243-70004243(-)	chr11_0_70004242	0	17	0	10	nan	nan	nan	nan	nan
chr11:70001249-70001249(+)	chr11_1_70001248	0	17	0	10	nan	nan	nan	nan	nan
chr11:70007154-70007154(+)	chr11_1_70007153	0	19	0	10	nan	nan	nan	nan	nan
chr11:70006496-70006496(+)	chr11_1_70006495	0	20	0	10	nan	nan	nan	nan	nan
chr11:70006234-70006234(+)	chr11_1_70006233	0	21	0	10	nan	nan	nan	nan	nan
chr11:70007279-70007279(+)	chr11_1_70007278	0	21	0	10	nan	nan	nan	nan	nan
chr11:70000675-70000675(-)	chr11_0_70000674	0	16	0	10	nan	nan	nan	nan	nan
chr11:70003586-70003586(+)	chr11_1_70003585	0	17	1	10	nan	nan	nan	nan	nan
chr11:70009703-70009703(-)	chr11_0_70009702	0	19	0	10	nan	nan	nan	nan	nan
chr11:70001200-70001200(+)	chr11_1_70001199	0	17	0	10	nan	nan	nan	nan	nan
chr11:70003536-70003536(-)	chr11_0_70003535	0	18	0	10	nan	nan	nan	nan	nan
chr11:70009837-70009837(-)	chr11_0_70009836	0	16	0	10	nan	nan	nan	nan	nan
chr11:70000542-70000542(+)	chr11_1_70000541	0	13	0	10	nan	nan	nan	nan	nan
chr11:70001150-70001150(-)	chr11_0_70001149	0	18	0	10	nan	nan	nan	nan	nan
chr11:70001284-70001284(-)	chr11_0_70001283	0	18	0	10	nan	nan	nan	nan	nan
chr11:70009570-70009570(+)	chr11_1_70009569	0	17	0	10	nan	nan	nan	nan	nan
chr11:70003799-70003799(+)	chr11_1_70003798	0	18	0	10	nan	nan	nan	nan	nan
chr11:70003403-70003403(+)	chr11_1_70003402	0	17	0	10	nan	nan	nan	nan	nan
chr11:70004844-70004844(+)	chr11_1_70004843	0	17	0	10	nan	nan	nan	nan	nan
chr11:70004011-70004011(-)	chr11_0_70004010	0	19	1	10	nan	nan	nan	nan	nan
chr11:70001017-70001017(+)	chr11_1_70001016	0	17	0	10	nan	nan	nan	nan	nan
chr11:70006660-70006660(+)	chr11_1_70006659	0	19	0	10	nan	nan	nan	nan	nan
chr11:70004794-70004794(-)	chr11_0_70004793	0	17	0	10	nan	nan	nan	nan	nan
chr11:70001363-70001363(-)	chr11_0_70001362	0	18	0	10	nan	nan	nan	nan	nan
chr11:70004012-70004012(+)	chr11_1_70004011	0	16	0	10	nan	nan	nan	nan	nan
chr11:70001750-70001750(-)	chr11_0_70001749	0	18	0	10	nan	nan	nan	nan	nan
chr11:70001488-70001488(-)	chr11_0_70001487	0	19	0	10	nan	nan	nan	nan	nan
chr11:70004611-70004611(-)	chr11_0_70004610	0	19	0	10	nan	nan	nan	nan	nan
chr11:70007784-70007784(+)	chr11_1_70007783	0	18	0	10	nan	nan	nan	nan	nan
chr11:70001617-70001617(+)	chr11_1_70001616	0	18	0	10	nan	nan	nan	nan	nan
chr11:70007126-70007126(+)	chr11_1_70007125	0	20	0	10	nan	nan	nan	nan	nan
chr11:70001751-70001751(+)	chr11_1_70001750	0	17	0	10	nan	nan	nan	nan	nan
chr11:70000918-70000918(-)	chr11_0_70000917	0	18	0	10	nan	nan	nan	nan	nan
chr11:70007734-70007734(-)	chr11_0_70007733	0	18	0	10	nan	nan	nan	nan	nan
chr11:70007606-70007606(-)	chr11_0_70007605	0	18	0	10	nan	nan	nan	nan	nan
chr11:70004824-70004824(-)	chr11_0_70004823	0	18	0	10	nan	nan	nan	nan	nan
